,Date,Symbol,Expiry,Option Type,Strike Price,Open_x,High_x,Low_x,Close_x,Last,Settle Price,Number of Contracts,Turnover_x,Premium Turnover,Open Interest,Change in OI,Underlying,Open_y,High_y,Low_y,Close_y,Volume,Turnover_y,AnnualVolatility365,AnnualVolatility254,logreturns,Days_to_Expiry,Range,UpperRange,LowerRange
32,2017-08-24,BANKNIFTY,2017-09-07,CE,23800.0,0.0,0.0,0.0,432.05,0.0,621.15,0.0,0.0,0.0,0.0,0.0,24274.2,24374.75,24411.05,24224.85,24274.2,72359374,26081900000.0,17.5579986718,14.6468906055,-0.00175341157475,14,834.713664928,25108.9136649,23439.4863351
33,2017-08-24,BANKNIFTY,2017-09-07,PE,23800.0,0.0,0.0,0.0,100.0,100.0,90.15,0.0,0.0,0.0,40.0,0.0,24274.2,24374.75,24411.05,24224.85,24274.2,72359374,26081900000.0,17.5579986718,14.6468906055,-0.00175341157475,14,834.713664928,25108.9136649,23439.4863351
34,2017-08-24,BANKNIFTY,2017-09-07,CE,23900.0,0.0,0.0,0.0,387.5,0.0,546.2,0.0,0.0,0.0,0.0,0.0,24274.2,24374.75,24411.05,24224.85,24274.2,72359374,26081900000.0,17.5579986718,14.6468906055,-0.00175341157475,14,834.713664928,25108.9136649,23439.4863351
35,2017-08-24,BANKNIFTY,2017-09-07,PE,23900.0,75.0,75.0,75.0,75.0,75.0,75.0,1.0,959000.0,3000.0,40.0,40.0,24274.2,24374.75,24411.05,24224.85,24274.2,72359374,26081900000.0,17.5579986718,14.6468906055,-0.00175341157475,14,834.713664928,25108.9136649,23439.4863351
36,2017-08-24,BANKNIFTY,2017-09-07,CE,24000.0,455.0,517.45,448.0,517.45,517.45,517.45,4.0,3915000.0,75000.0,120.0,120.0,24274.2,24374.75,24411.05,24224.85,24274.2,72359374,26081900000.0,17.5579986718,14.6468906055,-0.00175341157475,14,834.713664928,25108.9136649,23439.4863351
37,2017-08-24,BANKNIFTY,2017-09-07,PE,24000.0,159.95,160.0,111.0,122.2,117.0,122.2,1566.0,1511779000.0,8419000.0,48760.0,48440.0,24274.2,24374.75,24411.05,24224.85,24274.2,72359374,26081900000.0,17.5579986718,14.6468906055,-0.00175341157475,14,834.713664928,25108.9136649,23439.4863351
38,2017-08-24,BANKNIFTY,2017-09-07,CE,24100.0,0.0,0.0,0.0,308.2,0.0,411.35,0.0,0.0,0.0,0.0,0.0,24274.2,24374.75,24411.05,24224.85,24274.2,72359374,26081900000.0,17.5579986718,14.6468906055,-0.00175341157475,14,834.713664928,25108.9136649,23439.4863351
39,2017-08-24,BANKNIFTY,2017-09-07,PE,24100.0,0.0,0.0,0.0,671.45,0.0,179.6,0.0,0.0,0.0,0.0,0.0,24274.2,24374.75,24411.05,24224.85,24274.2,72359374,26081900000.0,17.5579986718,14.6468906055,-0.00175341157475,14,834.713664928,25108.9136649,23439.4863351
40,2017-08-24,BANKNIFTY,2017-09-07,CE,24200.0,338.2,340.7,317.8,333.1,317.8,333.1,77.0,75562000.0,1026000.0,3080.0,3080.0,24274.2,24374.75,24411.05,24224.85,24274.2,72359374,26081900000.0,17.5579986718,14.6468906055,-0.00175341157475,14,834.713664928,25108.9136649,23439.4863351
41,2017-08-24,BANKNIFTY,2017-09-07,PE,24200.0,219.35,225.0,185.8,185.8,185.8,185.8,3.0,2929000.0,25000.0,120.0,120.0,24274.2,24374.75,24411.05,24224.85,24274.2,72359374,26081900000.0,17.5579986718,14.6468906055,-0.00175341157475,14,834.713664928,25108.9136649,23439.4863351
42,2017-08-24,BANKNIFTY,2017-09-07,CE,24300.0,0.0,0.0,0.0,241.35,0.0,297.9,0.0,0.0,0.0,0.0,0.0,24274.2,24374.75,24411.05,24224.85,24274.2,72359374,26081900000.0,17.5579986718,14.6468906055,-0.00175341157475,14,834.713664928,25108.9136649,23439.4863351
43,2017-08-24,BANKNIFTY,2017-09-07,PE,24300.0,0.0,0.0,0.0,802.35,0.0,265.75,0.0,0.0,0.0,0.0,0.0,24274.2,24374.75,24411.05,24224.85,24274.2,72359374,26081900000.0,17.5579986718,14.6468906055,-0.00175341157475,14,834.713664928,25108.9136649,23439.4863351
44,2017-08-24,BANKNIFTY,2017-09-07,CE,24400.0,0.0,0.0,0.0,212.3,0.0,249.5,0.0,0.0,0.0,0.0,0.0,24274.2,24374.75,24411.05,24224.85,24274.2,72359374,26081900000.0,17.5579986718,14.6468906055,-0.00175341157475,14,834.713664928,25108.9136649,23439.4863351
45,2017-08-24,BANKNIFTY,2017-09-07,PE,24400.0,0.0,0.0,0.0,872.2,0.0,317.1,0.0,0.0,0.0,0.0,0.0,24274.2,24374.75,24411.05,24224.85,24274.2,72359374,26081900000.0,17.5579986718,14.6468906055,-0.00175341157475,14,834.713664928,25108.9136649,23439.4863351
46,2017-08-24,BANKNIFTY,2017-09-07,CE,24500.0,174.65,220.0,157.0,170.8,178.0,170.8,345.0,340487000.0,2387000.0,9200.0,7520.0,24274.2,24374.75,24411.05,24224.85,24274.2,72359374,26081900000.0,17.5579986718,14.6468906055,-0.00175341157475,14,834.713664928,25108.9136649,23439.4863351
47,2017-08-24,BANKNIFTY,2017-09-07,PE,24500.0,0.0,0.0,0.0,250.0,250.0,374.1,0.0,0.0,0.0,40.0,0.0,24274.2,24374.75,24411.05,24224.85,24274.2,72359374,26081900000.0,17.5579986718,14.6468906055,-0.00175341157475,14,834.713664928,25108.9136649,23439.4863351
48,2017-08-24,BANKNIFTY,2017-09-07,CE,24600.0,0.0,0.0,0.0,162.55,0.0,169.45,0.0,0.0,0.0,0.0,0.0,24274.2,24374.75,24411.05,24224.85,24274.2,72359374,26081900000.0,17.5579986718,14.6468906055,-0.00175341157475,14,834.713664928,25108.9136649,23439.4863351
49,2017-08-24,BANKNIFTY,2017-09-07,PE,24600.0,0.0,0.0,0.0,1020.2,0.0,436.55,0.0,0.0,0.0,0.0,0.0,24274.2,24374.75,24411.05,24224.85,24274.2,72359374,26081900000.0,17.5579986718,14.6468906055,-0.00175341157475,14,834.713664928,25108.9136649,23439.4863351
50,2017-08-24,BANKNIFTY,2017-09-07,CE,24700.0,0.0,0.0,0.0,141.35,0.0,137.25,0.0,0.0,0.0,0.0,0.0,24274.2,24374.75,24411.05,24224.85,24274.2,72359374,26081900000.0,17.5579986718,14.6468906055,-0.00175341157475,14,834.713664928,25108.9136649,23439.4863351
